100;211;85;225;land;false;forest;1
101;236;233;141;land;false;forest;1
102;165;187;197;land;false;forest;1
103;193;89;228;land;false;plains;1
104;208;147;155;land;false;forest;1
105;219;190;192;land;false;forest;1
106;185;232;244;land;false;forest;1
107;155;232;210;land;false;forest;1
108;181;111;235;land;false;forest;1
109;253;58;246;land;false;desert;1
110;149;253;113;land;false;forest;1
111;120;197;227;land;false;forest;1
112;106;229;186;land;false;desert;1
113;238;237;244;land;false;forest;1
114;207;192;163;land;false;plains;1
115;250;227;190;land;false;plains;1
116;196;173;163;land;false;plains;1
117;154;251;164;land;false;plains;1
118;232;121;248;land;false;forest;1
119;172;172;189;land;false;forest;1
120;225;110;221;land;false;forest;1
121;172;223;231;land;false;plains;1
122;207;173;213;land;false;forest;1
123;185;224;153;land;false;plains;1
124;252;183;78;land;false;plains;1
125;233;175;106;land;false;forest;1
126;157;161;215;land;false;forest;1
127;184;196;150;land;false;plains;1
128;197;179;199;land;false;forest;1
129;126;253;247;land;false;jungle;1
130;217;237;249;land;false;jungle;1
131;207;219;238;land;false;plains;1
132;159;238;152;land;false;forest;1
133;222;249;234;land;false;plains;1
134;223;54;246;land;false;forest;1
135;206;215;160;land;false;desert;1
136;236;250;108;land;false;forest;1
137;226;129;222;land;false;forest;1
138;174;161;236;land;false;forest;1
139;192;197;209;land;false;plains;1
140;245;102;222;land;false;forest;1
141;246;124;184;land;false;forest;1
142;166;157;224;land;false;forest;1
143;154;219;140;land;false;forest;1
144;250;206;125;land;false;forest;1
145;247;238;174;land;false;forest;1
146;201;65;252;land;false;forest;1
147;251;179;181;land;false;desert;1
148;217;185;173;land;false;forest;1
149;164;202;199;land;false;forest;1
150;98;197;241;land;false;plains;1
151;173;214;174;land;false;plains;1
152;243;76;202;land;false;plains;1
153;234;140;137;land;false;jungle;1
154;150;216;233;land;false;plains;1
155;107;246;184;land;false;forest;1
156;208;129;247;land;false;forest;1
157;210;220;160;land;false;forest;1
158;192;216;163;land;false;plains;1
159;123;222;169;land;false;plains;1
160;248;135;134;land;false;forest;1
161;236;151;140;land;false;forest;1
162;91;189;221;land;false;forest;1
163;229;233;180;land;false;forest;1
164;154;155;202;land;false;plains;1
165;206;156;193;land;false;plains;1
166;159;215;152;land;false;forest;1
167;248;45;217;land;false;plains;1
168;217;75;245;land;false;forest;1
169;184;186;213;land;true;plains;1
170;241;122;243;land;false;forest;1
171;195;220;143;land;false;plains;1
172;175;243;164;land;false;forest;1
173;166;225;112;land;false;plains;1
174;199;234;79;land;false;plains;1
175;204;211;177;land;false;forest;1
176;156;227;181;land;false;desert;1
177;249;54;234;land;false;forest;1
178;251;232;201;land;false;forest;1
179;226;181;235;land;false;plains;1
180;208;137;174;land;false;plains;1
181;201;188;140;land;false;plains;1
182;245;229;124;land;false;plains;1
183;147;194;213;land;false;plains;1
184;239;187;168;land;false;plains;1
185;199;234;77;land;false;forest;1
186;231;240;245;land;false;forest;1
187;214;133;250;land;false;plains;1
188;49;246;214;land;false;desert;1
189;182;168;239;land;false;forest;1
190;242;91;172;land;false;forest;1
191;254;243;248;land;false;plains;1
192;141;239;229;land;false;plains;1
193;115;225;226;land;false;plains;1
194;223;184;153;land;false;forest;1
195;221;165;174;land;false;forest;1
196;131;246;194;land;false;plains;1
197;240;191;201;land;false;plains;1
198;118;250;244;land;false;plains;1
199;185;167;230;land;false;forest;1
200;178;229;111;land;false;forest;1
201;145;182;211;land;false;desert;1
202;158;249;181;land;false;plains;1
203;183;219;161;land;false;plains;1
204;68;254;252;land;false;plains;1
205;55;240;236;land;false;forest;1
206;174;196;219;land;false;forest;1
207;170;157;234;land;false;forest;1
208;234;146;228;land;false;forest;1
209;231;180;183;land;false;forest;1
210;179;192;139;land;false;forest;1
211;226;221;200;land;false;plains;1
212;159;239;118;land;false;jungle;1
213;145;157;246;land;false;plains;1
214;230;116;193;land;false;forest;1
215;154;139;230;land;false;plains;1
216;220;218;131;land;false;plains;1
217;171;203;170;land;false;plains;1
218;191;129;233;land;false;forest;1
219;187;253;246;land;false;forest;1
220;231;58;240;land;false;forest;1
221;222;110;182;land;false;forest;1
222;215;180;117;land;false;plains;1
223;102;213;246;land;false;plains;1
224;251;236;118;land;false;forest;1
225;74;245;182;land;false;jungle;1
226;104;212;212;land;false;plains;1
227;173;191;246;land;false;desert;1
228;230;210;97;land;false;plains;1
229;227;203;111;land;false;plains;1
230;252;101;187;land;false;forest;1
231;219;160;183;land;false;desert;1
232;144;206;204;land;false;plains;1
233;244;163;247;land;false;plains;1
234;248;209;52;land;false;plains;1
235;219;55;244;land;false;plains;1
236;221;158;183;land;false;marsh;1
237;35;243;236;land;false;forest;1
238;134;187;209;land;false;plains;1
239;184;247;206;land;false;desert;1
240;253;215;63;land;false;forest;1
241;214;228;141;land;false;forest;1
242;62;253;242;land;false;plains;1
243;139;221;221;land;false;forest;1
244;234;118;204;land;false;plains;1
245;129;221;170;land;false;plains;1
246;103;252;253;land;false;plains;1
247;125;155;242;land;false;forest;1
248;134;249;172;land;false;plains;1
249;236;141;205;land;false;plains;1
250;221;224;118;land;false;forest;1
251;200;226;113;land;false;forest;1
252;146;249;224;land;false;plains;1
253;167;178;196;land;false;jungle;1
254;219;80;250;land;false;plains;1
255;253;43;212;land;false;forest;1
256;234;206;142;land;false;plains;1
257;191;178;138;land;false;desert;1
258;118;251;221;land;false;forest;1
259;203;200;122;land;false;desert;1
260;217;150;214;land;false;forest;1
261;146;214;216;land;false;forest;1
262;238;123;191;land;false;plains;1
263;250;223;235;land;true;plains;1
264;88;248;230;land;true;plains;1
265;223;135;228;land;false;forest;1
266;201;215;93;land;false;plains;1
267;227;160;121;land;false;jungle;1
268;147;185;205;land;false;plains;1
269;224;254;219;land;false;desert;1
270;165;252;170;land;false;forest;1
271;187;228;129;land;false;forest;1
272;157;221;127;land;false;forest;1
273;205;147;249;land;false;forest;1
274;127;236;154;land;false;plains;1
275;244;184;229;land;false;desert;1
276;145;229;231;land;false;jungle;1
277;177;161;206;land;false;forest;1
278;246;166;187;land;false;plains;1
279;190;158;173;land;false;forest;1
280;246;245;28;land;false;forest;1
281;248;147;200;land;false;desert;1
282;139;191;214;land;false;forest;1
283;134;139;248;land;false;urban;1
284;196;247;173;land;false;plains;1
285;70;218;225;land;false;forest;1
286;85;239;213;land;false;plains;1
287;232;207;99;land;false;plains;1
288;172;214;199;land;false;forest;1
289;233;129;153;land;false;plains;1
290;111;252;234;land;false;plains;1
291;239;180;133;land;false;plains;1
292;114;243;248;land;false;plains;1
293;235;55;214;land;false;forest;1
294;254;210;149;land;false;forest;1
295;145;229;173;land;false;forest;1
296;135;236;254;land;false;plains;1
297;126;242;136;land;false;plains;1
298;156;150;244;land;false;plains;1
299;85;246;228;land;true;plains;1
300;196;233;170;land;false;forest;1
301;119;208;209;land;false;plains;1
302;222;115;180;land;false;plains;1
303;236;236;150;land;false;forest;1
304;211;210;133;land;false;plains;1
305;210;239;247;land;false;forest;1
306;173;188;167;land;false;desert;1
307;244;22;248;land;false;desert;1
308;226;62;242;land;false;desert;1
309;201;175;251;land;false;forest;1
310;202;107;245;land;false;forest;1
311;219;111;173;land;false;forest;1
312;178;225;102;land;false;forest;1
313;253;123;207;land;false;forest;1
314;151;164;227;land;false;forest;1
315;203;254;46;land;false;jungle;1
316;171;247;180;land;false;forest;1
317;130;253;252;land;false;forest;1
318;209;247;106;land;false;forest;1
319;247;202;52;land;false;forest;1
320;122;244;206;land;false;jungle;1
321;138;224;231;land;false;plains;1
322;240;95;184;land;false;plains;1
323;176;207;210;land;false;forest;1
324;223;135;229;land;false;forest;1
325;107;248;226;land;false;plains;1
326;215;163;192;land;false;plains;1
327;216;151;209;land;false;forest;1
328;223;97;236;land;false;forest;1
329;64;235;232;land;false;forest;1
330;201;166;170;land;false;desert;1
331;227;248;205;land;false;forest;1
332;205;180;122;land;false;forest;1
333;202;170;253;land;false;forest;1
334;112;147;243;land;false;forest;1
335;182;162;174;land;false;plains;1
336;218;243;206;land;false;desert;1
337;235;172;123;land;false;forest;1
338;244;252;166;land;false;plains;1
339;181;241;246;land;false;plains;1
340;151;211;155;land;false;plains;1
341;112;236;192;land;false;forest;1
342;156;198;173;land;false;forest;1
343;205;109;202;land;false;forest;1
344;206;175;234;land;false;forest;1
345;218;114;240;land;false;forest;1
346;208;227;210;land;false;plains;1
347;174;215;154;land;true;desert;1
348;202;97;210;land;false;desert;1
349;151;239;128;land;false;plains;1
350;140;176;227;land;false;forest;1
351;242;215;241;land;false;plains;1
352;222;219;186;land;false;forest;1
353;178;171;222;land;false;forest;1
354;207;171;175;land;false;forest;1
355;174;243;193;land;false;forest;1
356;181;115;229;land;false;forest;1
357;190;248;202;land;false;forest;1
358;164;177;175;land;false;desert;1
359;254;248;223;land;false;plains;1
360;165;250;237;land;false;desert;1
361;75;238;223;land;false;forest;1
362;176;225;144;land;false;forest;1
363;212;242;150;land;false;forest;1
364;215;235;133;land;false;forest;1
365;77;234;209;land;false;forest;1
366;223;163;191;land;false;forest;1
367;249;83;226;land;false;plains;1
368;55;209;253;land;false;plains;1
369;247;195;237;land;false;desert;1
370;108;218;179;land;false;forest;1
371;237;187;152;land;false;forest;1
372;149;229;172;land;false;plains;1
373;229;250;158;land;false;plains;1
374;162;195;204;land;false;jungle;1
375;249;208;175;land;false;plains;1
376;232;223;244;land;false;jungle;1
377;191;201;251;land;false;plains;1
378;126;137;252;land;false;jungle;1
379;181;113;213;land;true;forest;1
380;216;237;54;land;false;forest;1
381;185;159;237;land;false;plains;1
382;252;194;65;land;false;forest;1
383;211;78;246;land;true;plains;1
384;169;205;247;land;false;forest;1
385;207;186;247;land;false;forest;1
386;253;144;163;land;false;plains;1
387;241;245;21;land;false;forest;1
388;143;205;158;land;false;forest;1
389;162;165;215;land;true;desert;1
390;159;239;190;land;false;desert;1
391;240;102;240;land;false;plains;1
392;162;248;97;land;false;desert;1
393;171;249;93;land;false;plains;1
394;42;247;217;land;false;forest;1
395;135;201;184;land;false;forest;1
396;210;218;209;land;false;forest;1
397;226;153;180;land;false;forest;1
398;75;215;231;land;false;plains;1
399;84;217;243;land;false;forest;1
400;237;208;150;land;true;forest;1
401;191;72;249;land;false;forest;1
402;229;48;226;land;false;forest;1
403;246;175;159;land;false;forest;1
404;134;222;202;land;false;plains;1
405;93;246;198;land;false;hills;1
406;210;229;229;land;false;forest;1
407;249;186;127;land;false;plains;1
408;239;224;103;land;false;plains;1
409;233;250;84;land;false;forest;1
410;156;254;162;land;false;plains;1
411;224;165;213;land;false;forest;1
412;235;102;215;land;false;forest;1
413;189;159;165;land;false;plains;1
414;155;193;239;land;false;forest;1
415;226;189;96;land;false;plains;1
416;126;204;213;land;false;plains;1
417;240;254;211;land;true;plains;1
418;254;244;8;land;false;forest;1
419;225;242;101;land;false;plains;1
420;195;127;247;land;false;forest;1
421;222;241;137;land;false;forest;1
422;154;166;201;land;false;plains;1
423;251;125;247;land;false;forest;1
424;84;196;238;land;false;jungle;1
425;195;219;174;land;false;forest;1
426;226;161;142;land;false;plains;1
427;142;254;211;land;false;plains;1
428;203;99;225;land;false;plains;1
429;244;252;21;land;false;plains;1
430;238;120;206;land;false;desert;1
431;241;199;126;land;false;jungle;1
432;254;241;28;land;false;plains;1
433;108;197;247;land;false;plains;1
434;222;186;210;land;false;forest;1
435;240;253;171;land;false;forest;1
436;87;214;200;land;false;mountain;1
437;230;194;112;land;false;plains;1
438;113;241;156;land;false;plains;1
439;85;240;216;land;false;plains;1
440;128;153;237;land;false;forest;1
441;232;110;238;land;false;forest;1
442;182;247;92;land;false;plains;1
443;192;99;224;land;false;plains;1
444;219;225;210;land;false;forest;1
445;161;174;248;land;false;forest;1
446;207;193;115;land;false;desert;1
447;230;238;130;land;false;forest;1
448;204;174;157;land;false;plains;1
449;235;252;162;land;false;plains;1
450;234;130;232;land;false;forest;1
451;129;222;180;land;false;forest;1
452;189;206;165;land;false;forest;1
453;161;220;167;land;false;forest;1
454;251;136;155;land;false;forest;1
455;168;205;240;land;false;forest;1
456;124;244;193;land;false;plains;1
457;222;174;192;land;false;plains;1
458;213;109;193;land;false;forest;1
459;142;243;179;land;false;forest;1
460;204;133;176;land;false;plains;1
461;227;111;198;land;false;jungle;1
462;206;146;159;land;false;forest;1
463;158;171;196;land;false;desert;1
464;233;249;84;land;false;forest;1
465;247;149;244;land;false;plains;1
466;152;251;209;land;false;plains;1
467;165;204;221;land;false;plains;1
468;100;242;180;land;false;plains;1
469;142;146;233;land;false;forest;1
470;252;141;145;land;false;desert;1
471;188;180;237;land;true;jungle;1
472;233;176;139;land;false;forest;1
473;153;176;209;land;false;plains;1
474;238;67;206;land;false;forest;1
475;240;153;223;land;false;forest;1
476;251;96;170;land;false;desert;1
477;66;219;216;land;false;plains;1
478;246;235;241;land;false;forest;1
479;224;227;146;land;false;plains;1
480;151;252;114;land;false;plains;1
481;211;153;242;land;false;forest;1
482;239;251;155;land;false;forest;1
483;242;104;240;land;false;forest;1
484;188;193;228;land;false;forest;1
485;141;194;233;land;false;plains;1
486;199;92;228;land;false;jungle;1
487;175;191;166;land;false;plains;1
488;232;137;145;land;false;plains;1
489;108;252;173;land;false;forest;1
490;155;217;158;land;false;plains;1
491;190;138;217;land;false;forest;1
492;89;234;245;land;false;plains;1
493;195;242;105;land;false;forest;1
494;202;121;224;land;false;plains;1
495;243;147;175;land;false;forest;1
496;155;170;200;land;false;forest;1
497;122;152;227;land;false;forest;1
498;182;187;191;land;false;desert;1
499;175;148;201;land;false;forest;1
500;108;178;236;land;false;desert;1
501;244;187;169;land;false;forest;1
502;234;169;249;land;false;plains;1
503;155;231;246;land;false;forest;1
504;154;108;253;land;false;forest;1
505;247;199;237;land;false;plains;1
506;253;144;193;land;false;plains;1
507;227;106;236;land;false;forest;1
508;246;212;51;land;false;forest;1
509;67;244;215;land;false;forest;1
510;178;217;147;land;false;plains;1
511;51;247;247;land;false;forest;1
512;168;104;231;land;false;forest;1
513;215;205;254;land;true;hills;1
514;167;237;107;land;false;plains;1
515;181;219;175;land;false;plains;1
516;233;235;108;land;false;forest;1
517;232;218;127;land;false;plains;1
518;172;237;223;land;true;plains;1
519;197;208;117;land;false;forest;1
520;202;231;103;land;false;forest;1
521;189;254;77;land;false;plains;1
522;249;124;195;land;false;forest;1
523;88;241;194;land;false;plains;1
524;233;244;243;land;false;forest;1
525;233;165;240;land;false;plains;1
526;163;177;183;land;false;plains;1
527;197;146;193;land;false;forest;1
528;195;190;177;land;false;forest;1
529;104;249;197;land;false;forest;1
530;192;205;173;land;false;forest;1
531;138;211;206;land;false;plains;1
532;202;232;104;land;false;forest;1
533;221;234;109;land;false;forest;1
534;200;224;212;land;false;plains;1
535;254;240;225;land;false;plains;1
536;207;133;247;land;true;forest;1
537;227;253;247;land;false;forest;1
538;202;244;82;land;false;plains;1
539;187;222;175;land;false;forest;1
540;176;223;200;land;false;plains;1
541;231;118;227;land;false;jungle;1
542;239;59;251;land;false;forest;1
543;132;194;209;land;false;plains;1
544;214;158;173;land;false;forest;1
545;86;241;175;land;false;desert;1
546;158;159;240;land;true;desert;1
547;142;132;251;land;false;forest;1
548;218;188;119;land;false;forest;1
549;202;242;172;land;false;plains;1
550;234;224;212;land;false;desert;1
551;228;186;145;land;false;desert;1
552;250;180;240;land;false;plains;1
553;222;107;213;land;false;jungle;1
554;180;152;200;land;false;plains;1
555;242;69;216;land;false;forest;1
556;223;216;159;land;false;plains;1
557;175;124;209;land;false;desert;1
558;213;221;77;land;false;plains;1
559;232;253;248;land;false;plains;1
560;141;208;218;land;false;plains;1
561;223;85;203;land;false;forest;1
562;87;219;200;land;false;forest;1
563;215;215;229;land;false;forest;1
564;232;226;135;land;false;forest;1
565;161;130;233;land;false;forest;1
566;249;8;246;land;false;plains;1
567;175;207;169;land;false;desert;1
568;245;129;203;land;false;forest;1
569;203;110;192;land;false;forest;1
570;244;21;253;land;false;forest;1
571;105;243;244;land;true;hills;1
572;222;254;97;land;false;plains;1
573;193;243;143;land;false;forest;1
574;194;165;239;land;false;plains;1
575;118;164;228;land;false;forest;1
576;218;154;155;land;false;desert;1
577;200;215;248;land;false;plains;1
578;198;194;179;land;false;forest;1
579;245;133;228;land;false;forest;1
580;238;145;224;land;false;plains;1
581;133;152;222;land;false;plains;1
582;223;160;222;land;false;forest;1
583;166;215;228;land;false;forest;1
584;193;203;215;land;false;plains;1
585;193;216;103;land;false;forest;1
586;174;122;238;land;false;forest;1
587;156;139;227;land;false;plains;1
588;223;152;170;land;false;forest;1
589;252;85;194;land;false;plains;1
590;203;195;218;land;false;forest;1
591;104;193;250;land;false;forest;1
592;233;104;208;land;false;forest;1
593;205;169;141;land;false;forest;1
594;248;213;120;land;false;plains;1
595;177;125;229;land;false;plains;1
596;222;243;159;land;false;hills;1
597;106;206;189;land;false;forest;1
598;196;167;225;land;false;forest;1
599;244;129;189;land;false;plains;1
600;208;143;210;land;false;plains;1
601;78;200;240;land;false;plains;1
602;133;133;236;land;false;plains;1
603;165;197;226;land;false;plains;1
604;250;232;249;land;false;plains;1
605;161;234;227;land;false;plains;1
606;192;195;192;land;false;plains;1
607;190;197;177;land;false;forest;1
608;243;229;46;land;false;forest;1
609;131;207;194;land;false;forest;1
610;115;234;189;land;false;forest;1
611;69;246;193;land;false;plains;1
612;111;203;205;land;false;forest;1
613;192;227;111;land;false;plains;1
614;218;156;187;land;false;forest;1
615;237;247;169;land;false;forest;1
616;189;210;227;land;false;plains;1
617;211;238;190;land;false;plains;1
618;215;231;183;land;false;plains;1
619;212;156;204;land;false;forest;1
620;250;204;106;land;false;forest;1
621;141;177;230;land;false;forest;1
622;149;240;113;land;false;plains;1
623;140;254;226;land;false;forest;1
624;188;188;184;land;false;forest;1
625;242;236;129;land;false;plains;1
626;179;209;251;land;false;forest;1
627;242;240;199;land;false;plains;1
628;242;207;120;land;false;forest;1
629;167;252;90;land;false;forest;1
630;166;138;219;land;false;forest;1
631;208;201;198;land;false;plains;1
632;200;178;172;land;false;plains;1
633;195;117;244;land;false;forest;1
634;189;108;253;land;false;plains;1
635;223;245;251;land;false;forest;1
636;254;126;241;land;false;forest;1
637;59;227;235;land;false;forest;1
638;225;230;113;land;false;forest;1
639;247;192;106;land;false;forest;1
640;231;176;246;land;false;plains;1
641;121;183;254;land;false;plains;1
642;90;196;219;land;false;plains;1
643;254;96;238;land;false;plains;1
644;211;126;232;land;false;plains;1
645;216;234;181;land;false;desert;1
646;227;230;90;land;false;forest;1
647;177;176;152;land;false;forest;1
648;231;209;90;land;false;plains;1
649;144;218;178;land;false;forest;1
650;155;165;217;land;false;plains;1
651;243;170;94;land;false;plains;1
652;176;238;226;land;false;forest;1
653;46;243;243;land;false;forest;1
654;219;216;155;land;false;plains;1
655;234;68;242;land;false;plains;1
656;234;174;199;land;false;plains;1
657;195;190;209;land;false;forest;1
658;103;235;192;land;false;jungle;1
659;251;200;118;land;false;plains;1
660;125;205;224;land;false;plains;1
661;86;231;196;land;false;plains;1
662;61;245;196;land;false;plains;1
663;244;144;197;land;false;plains;1
664;208;233;111;land;false;forest;1
665;117;254;131;land;false;forest;1
666;206;164;147;land;false;forest;1
667;200;62;249;land;false;plains;1
668;220;141;211;land;false;forest;1
669;137;196;228;land;false;jungle;1
670;204;126;179;land;false;forest;1
671;202;186;137;land;false;plains;1
672;171;254;137;land;false;forest;1
673;241;97;251;land;false;forest;1
674;195;137;217;land;false;plains;1
675;173;206;227;land;false;plains;1
676;167;128;226;land;false;plains;1
677;167;230;220;land;false;plains;1
678;145;176;210;land;false;forest;1
679;236;239;56;land;false;desert;1
680;238;150;192;land;true;forest;1
681;200;134;241;land;false;forest;1
682;71;208;245;land;false;plains;1
683;214;102;195;land;false;plains;1
684;208;231;120;land;false;forest;1
685;145;249;145;land;false;forest;1
686;238;193;159;land;false;plains;1
687;172;144;243;land;false;plains;1
688;231;190;204;land;false;plains;1
689;213;207;152;land;false;forest;1
690;181;157;186;land;false;plains;1
691;244;132;190;land;false;forest;1
692;154;216;162;land;false;forest;1
693;101;244;186;land;false;forest;1
694;237;215;122;land;false;plains;1
695;218;135;191;land;false;forest;1
696;147;137;251;land;false;forest;1
697;159;174;240;land;false;forest;1
698;181;123;207;land;false;forest;1
699;244;198;202;land;false;forest;1
700;158;220;225;land;false;forest;1
701;195;139;204;land;false;plains;1
702;250;88;241;land;true;jungle;1
703;225;220;162;land;false;plains;1
704;92;238;247;land;false;plains;1
705;189;124;194;land;false;jungle;1
706;242;236;45;land;false;plains;1
707;229;197;205;land;false;plains;1
708;210;163;253;land;false;plains;1
709;192;150;220;land;false;forest;1
710;208;222;112;land;false;forest;1
711;190;153;219;land;false;plains;1
712;171;181;244;land;false;plains;1
713;47;253;205;land;false;hills;1
714;213;67;232;land;false;jungle;1
715;100;201;241;land;false;plains;1
716;189;237;253;land;false;forest;1
717;143;223;207;land;false;plains;1
718;171;251;144;land;false;forest;1
719;215;131;223;land;false;forest;1
720;160;253;99;land;false;plains;1
721;215;241;48;land;false;forest;1
722;243;136;132;land;false;jungle;1
723;191;193;219;land;false;forest;1
724;254;132;191;land;false;forest;1
725;203;209;193;land;false;plains;1
726;223;249;150;land;false;plains;1
727;198;166;240;land;false;plains;1
728;92;246;169;land;false;plains;1
729;206;144;175;land;false;forest;1
730;208;220;86;land;false;plains;1
731;29;236;243;land;false;forest;1
732;197;190;194;land;false;forest;1
733;222;101;245;land;false;plains;1
734;205;245;146;land;false;forest;1
735;245;74;214;land;false;forest;1
736;217;142;231;land;false;forest;1
737;211;154;173;land;false;plains;1
738;215;93;231;land;false;hills;1
739;114;178;212;land;false;plains;1
740;145;165;230;land;false;desert;1
741;211;250;122;land;false;plains;1
742;199;184;139;land;false;plains;1
743;170;163;183;land;true;plains;1
744;241;234;126;land;false;forest;1
745;244;67;211;land;true;plains;1
746;244;244;53;land;false;plains;1
747;252;196;153;land;false;forest;1
748;189;128;209;land;false;plains;1
749;224;163;177;land;false;forest;1
750;218;194;217;land;false;plains;1
751;114;195;243;land;false;forest;1
752;185;191;188;land;false;forest;1
753;72;211;218;land;false;forest;1
754;236;169;199;land;false;forest;1
755;101;254;251;land;false;plains;1
756;215;232;64;land;false;plains;1
757;232;189;164;land;false;forest;1
758;253;110;182;land;false;plains;1
759;209;243;88;land;false;forest;1
760;139;240;183;land;false;plains;1
761;241;196;204;land;false;plains;1
762;198;193;125;land;false;plains;1
763;241;177;198;land;false;plains;1
764;189;172;230;land;false;forest;1
765;230;156;216;land;false;plains;1
766;212;235;208;land;false;forest;1
767;180;245;77;land;false;forest;1
768;250;199;193;land;false;forest;1
769;175;215;209;land;false;forest;1
770;156;228;224;land;false;plains;1
771;221;193;189;land;false;plains;1
772;158;219;148;land;false;plains;1
773;209;213;81;land;false;plains;1
774;212;214;133;land;false;forest;1
775;222;146;245;land;false;forest;1
776;161;228;236;land;false;plains;1
777;110;238;212;land;false;plains;1
778;225;102;190;land;false;forest;1
779;231;142;129;land;false;plains;1
780;99;210;240;land;false;forest;1
781;231;247;120;land;false;forest;1
782;79;228;239;land;false;plains;1
783;216;235;89;land;false;forest;1
784;202;190;142;land;false;forest;1
785;231;190;113;land;false;forest;1
786;166;194;243;land;false;forest;1
787;164;230;177;land;false;plains;1
788;60;240;248;land;false;forest;1
789;229;171;185;land;false;plains;1
790;236;217;194;land;false;forest;1
791;252;63;220;land;false;plains;1
792;222;244;168;land;false;plains;1
793;167;203;134;land;false;plains;1
794;152;206;199;land;false;plains;1
795;249;158;242;land;false;forest;1
796;172;254;149;land;false;plains;1
797;185;195;202;land;false;forest;1
798;216;139;225;land;false;forest;1
799;216;135;188;land;false;desert;1
800;188;192;178;land;false;forest;1
801;205;254;100;land;true;forest;1
802;70;251;212;land;false;forest;1
803;243;189;88;land;false;jungle;1
804;211;154;235;land;false;forest;1
805;251;131;159;land;false;forest;1
806;169;209;162;land;false;plains;1
807;240;125;182;land;false;forest;1
808;150;227;164;land;false;desert;1
809;123;212;193;land;false;forest;1
810;252;214;72;land;false;forest;1
811;228;169;166;land;false;plains;1
812;219;252;63;land;false;forest;1
813;79;247;222;land;false;forest;1
814;73;231;218;land;false;forest;1
815;99;184;220;land;false;plains;1
816;185;78;240;land;false;forest;1
817;139;151;214;land;false;forest;1
818;244;224;59;land;false;forest;1
819;246;229;241;land;false;plains;1
820;198;240;108;land;false;plains;1
